idx,question,pred,gold,score,em,rouge1,categories,use_cot,cot_type
1086,根据专利文本，该助力机械手旨在解决什么问题？,解决现有工人搬运安装减震器费时、费力的问题,解决人工搬运安装减震器费时、费力的问题,0.7125,0.0,0.9500000000000001,['其他'],False,unknown
1087,根据专利文本，减震器夹具装置由哪几个部分组成？,支架、夹持机构、旋转机构、翻转机构,支架、夹持机构、旋转机构和翻转机构,0.7058823529411764,0.0,0.9411764705882353,['数量相关'],False,unknown
1088,在文件中第7页的翻转机构的结构示意图中，编号651的部件是什么？,翻转气缸,翻转气缸,1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
1089,在文件中第7页的翻转机构的结构示意图中，编号654的部件相对于编号656的部件的位置是什么？,位于下方,位于下方,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
1090,根据文件中第7页的翻转机构示意图，如果翻转气缸（651）提供动力，直接连接并传递动力到哪个部件以实现翻转？,翻转活动关节(653),翻转活动关节（653）,0.8636363636363636,1.0,0.8181818181818182,"['部件识别', '连接关系', '指定页面']",False,unknown
1091,根据文件中第7页的翻转机构示意图，哪个部件直接与翻转气缸(651)相连？,翻转连接板(652),翻转臂板(652),0.6315789473684211,0.0,0.8421052631578948,"['部件识别', '指定页面']",False,unknown
1092,根据文本信息，排气处理装置的主要作用是什么？,抑制乳酸聚合引起的闭塞或腐蚀，并保持充分的真空度,用于除去聚合物中含有的单体、低聚物等。,0.10465116279069767,0.0,0.13953488372093023,"['部件识别', '功能作用']",False,unknown
1093,在文件中第22页的图中，部件7相对于部件6的位置关系是？,部件7在部件6的右侧,部件7位于部件6的右侧,0.6428571428571429,0.0,0.8571428571428572,"['位置关系', '指定页面']",False,unknown
1094,根据文件中第22页图示，哪个部件直接连接到部件2？,部件16,部件1,0.6428571428571428,0.0,0.8571428571428571,"['部件识别', '连接关系', '指定页面']",False,unknown
1095,观察文件中第22页图示，如果阀门21关闭，且阀门33也关闭，接下来会发生什么？,从阀门22排出,部件8的物料无法进入下一个处理流程,0.0,0.0,0.0,['指定页面'],False,unknown
1096,观察文件中第22页图示，如果催化剂供给装置3发生故障，需要紧急停止供给，应该首先关闭哪个阀门？,阀门17,阀门17,1.0,1.0,1.0,['指定页面'],False,unknown
1097,根据专利文本，本实用新型旨在解决什么问题？,解决浇铸液体不能填满铸腔的问题,解决浇铸液体不能填满浇铸腔的问题,0.7258064516129032,0.0,0.967741935483871,['其他'],False,unknown
1098,根据文本信息，喷涂结束后，如何使橡胶套紧贴过滤件形成密封？,注入高压气源,通过外部管道向气源通道中注入高压气源,0.375,0.0,0.5,['其他'],False,unknown
1099,在文件中第5页提供的图片中，编号为40的部件相对于编号为20的部件位置关系是？,位于下方,在下方,0.4285714285714286,0.0,0.5714285714285715,"['位置关系', '部件识别', '指定页面']",False,unknown
1100,在文件中第5页提供的图片中，哪个部件位于阀体10的内部？,阀芯20,橡胶套30,0.16666666666666669,0.0,0.22222222222222224,"['位置关系', '部件识别', '指定页面']",False,unknown
1101,参考文件中第5页的示意图，如果需要更换过滤件20，首先需要进行的操作是什么？,阀体二12与阀体一11分离,分离阀体一11与阀体二12,0.75,0.0,1.0,"['部件识别', '指定页面']",False,unknown
1102,根据文件中第5页的示意图，粉末通道60的形成依赖于哪两个部件之间的空间？,部件10和部件30,过滤件20和橡胶套30,0.375,0.0,0.5,"['位置关系', '指定页面']",False,unknown
1103,根据专利文本，本实用新型解决的技术问题是什么？,解决翻转体上掉落的货物对两侧工人造成危险的问题,提供一种翻转机的安全防护装置，以解决货物翻转时晃动的问题,0.29411764705882354,0.0,0.39215686274509803,['部件识别'],False,unknown
1104,参考文件中第6页的图片，编号9的部件相对于编号8的部件位置是什么？,位于编号8的部件的右侧,从编号8穿过并延伸至外界,0.19565217391304346,0.0,0.2608695652173913,"['位置关系', '部件识别', '指定页面']",False,unknown
1105,参考文件中第6页的图片，编号3的部件安装在哪个部件上？,部件1,安装腔（2）的固定部上,0.10714285714285715,0.0,0.14285714285714288,"['部件识别', '连接关系', '指定页面']",False,unknown
1106,根据文件中第6页的示意图，若要调整压杆(9)的位置，电机(12)旋转带动哪个部件，最终实现压杆的伸缩？,滑块(4),带动螺杆(6)，螺杆带动滑块(4)和安装板(7)，最终带动压杆(9)伸缩,0.1829268292682927,0.0,0.24390243902439027,"['位置关系', '部件识别', '指定页面']",False,unknown
1107,根据专利文本，该内河船舶的数字雷达导航避碰装置的核心是什么？,嵌入式处理器和数字信号处理器的双处理器雷达装置,基于嵌入式处理器以及数字信号处理器的双处理器雷达装置,0.6734693877551021,0.0,0.8979591836734695,['部件识别'],False,unknown
1108,在文件中第7页的系统流程图中，“初始化DSP参数”步骤位于哪个步骤之后？,系统上电,系统上电,1.0,1.0,1.0,['指定页面'],False,unknown
1109,在文件中第7页的系统流程图中，“LCD显示”步骤之前的是哪个步骤？,显示任务,显示任务,1.0,1.0,1.0,['指定页面'],False,unknown
1110,根据文件中第7页的系统流程图，如果“自动杂波抑制”判断为“否”，下一步执行哪个步骤？,目标识别与跟踪,目标识别与跟踪,1.0,1.0,1.0,['指定页面'],False,unknown
1111,根据文件中第7页的系统流程图，在“是否退出系统”判断为“否”之后，系统会返回到哪个步骤？,自动杂波抑制,进入主任务循环,0.0,0.0,0.0,['指定页面'],False,unknown
1112,根据文本信息，该医用针刃面定位装置属于哪个技术领域？,医疗设备技术领域,医疗设备,0.5,0.0,0.6666666666666666,['其他'],False,unknown
1113,在文件中第12页的图中，编号为22的部件是什么？,定位杆,定位杆,1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
1114,在文件中第12页的图中，编号为10的部件相对于编号为2的部件的位置关系是什么？,位于部件2的右侧,在右侧,0.2727272727272727,0.0,0.36363636363636365,"['位置关系', '部件识别', '指定页面']",False,unknown
1115,根据文件中第12页的示意图，如果工装载具需要被定位，定位杆(22)需要插入哪个部件？,工装载具(16),定位孔,0.0,0.0,0.0,"['部件识别', '指定页面']",False,unknown
1116,根据文件中第12页的示意图，旋转动力源(5)通过传动组件(6)连接到哪个部件？,转轴(2),转轴(2),1.0,1.0,1.0,"['部件识别', '连接关系', '指定页面']",False,unknown
1117,根据文本信息，本发明的主要目的是什么？,稳定且高浓度地从共沸蒸馏的醋酸脱水塔中回收未反应的二烷基苯,稳定且高浓度地从醋酸脱水塔中回收未反应的二烷基苯，并进行再利用。,0.5901639344262296,0.0,0.7868852459016394,"['部件识别', '功能作用']",False,unknown
1118,根据专利声明，回收未反应烷基苯的方法中，共沸蒸馏塔使用的共沸剂是什么？,醋酸异丁酯,醋酸异丁酯,1.0,1.0,1.0,['部件识别'],False,unknown
1119,在文件中第27页的流程图中，部件2相对于部件1的位置是？,在部件1的右侧,部件1的右上方,0.5357142857142857,0.0,0.7142857142857143,"['位置关系', '指定页面']",False,unknown
1120,在文件中第27页的流程图中，管线14相对于部件1的位置是？,位于部件1的下方,部件1的底部,0.4285714285714286,0.0,0.5714285714285715,"['位置关系', '指定页面']",False,unknown
1121,在文件中第27页的流程图中，管线22流经部件5和部件2，基于这个路径，可以推断管线22的功能是什么？,冷凝液管线,将冷凝后的液体从冷凝器送至冷凝液接收槽,0.1875,0.0,0.25,"['部件识别', '功能作用', '指定页面']",False,unknown
1122,根据专利文本，该气动执行器气室平衡装置旨在解决什么问题？,解决气动执行器气室气量不平衡的问题,保证气动执行器内各气室气量平衡，方便维修或紧急状态下的操作。,0.3829787234042554,0.0,0.5106382978723405,['其他'],False,unknown
1123,在文件中第5页的示意图中，编号50的部件相对于编号20的部件的位置关系是？,位于上方,位于编号20部件的上方,0.4,0.0,0.5333333333333333,"['位置关系', '指定页面']",False,unknown
1124,在文件中第5页的示意图中，编号40的部件在哪个部件的右侧？,定位杆,气体过滤减压组件,0.0,0.0,0.0,"['位置关系', '部件识别', '指定页面']",False,unknown
1125,在文件中第5页的示意图中，从气体过滤减压组件(10)到气动执行器(20)，气体需要经过哪些部件？,气量分配装置(40)和阀门本体(30),管路一(60)和气量分配装置(40),0.5675675675675675,0.0,0.7567567567567567,['指定页面'],False,unknown
1126,在文件中第5页的示意图中，如果需要手动操作气动执行器，应该操作哪个编号的部件？,80,80,1.0,1.0,1.0,['指定页面'],False,unknown
1127,根据专利文本，电絮凝处理的目的是什么？,使污水中的杂质发生凝聚沉淀,使废水中的杂质发生凝聚沉淀,0.6923076923076923,0.0,0.9230769230769231,"['部件识别', '功能作用']",False,unknown
1128,根据文本信息，双刀盘组装机械手中的夹取翻转机构由哪几个部分组成？,伸缩气缸、气动手指、夹紧板,伸缩气缸、气动手指、夹紧板,1.0,1.0,1.0,['数量相关'],False,unknown
1129,根据专利文本，底座内安装导向轮的作用是什么？,用于引导升降柱的升降,用于与升降柱表面的轴向导向凹槽相咬合，确保升降柱平稳升降,0.35526315789473684,0.0,0.4736842105263158,"['部件识别', '功能作用', '连接关系']",False,unknown
1130,在文件中第9页提供的图片中，编号为25的部件相对于编号为24的部件的位置关系是？,位于24的右侧,位于上方,0.2727272727272727,0.0,0.36363636363636365,"['位置关系', '部件识别', '指定页面']",False,unknown
1131,根据文件中第10页提供的图片，编号16的部件位于哪个部件最近的下方？,部件1,支撑板(23),0.0,0.0,0.0,"['位置关系', '部件识别', '指定页面']",False,unknown
1132,根据文件中第9页的示意图，如果顶压气缸(20)伸展，会对哪个部件产生直接影响，从而支撑装配刀盘?,顶压转动臂(21),顶压转动臂(21),1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
1133,根据专利文本，该自动送料上胶一体设备集成了哪两个主要功能？,自动送料和自动上胶,自动送料和自动上胶,1.0,1.0,1.0,['功能作用'],False,unknown
1134,根据文本信息，该三明治板吊装夹具通过什么部件与起吊装置的吊钩相连？,链条,链条,1.0,1.0,1.0,['部件识别'],False,unknown
1135,根据文本信息，为了保证不同种类的物料均可以连续稳定地下料，料仓内壁被设计成什么结构？,倾斜结构,倒圆锥型结构，内壁倾斜角度为设定安息角,0.2608695652173913,0.0,0.34782608695652173,['功能作用'],False,unknown
1136,根据文件中第7页的图片，部件23相对于部件22的位置关系是？,部件23位于部件22的下方,部件23位于部件22的左侧,0.6346153846153846,0.0,0.8461538461538461,"['位置关系', '指定页面']",False,unknown
1137,根据文件中第7页的图片，部件5相对于部件44的位置关系是什么？,部件5位于部件44的下方,部件5在部件44的下方,0.6521739130434783,0.0,0.8695652173913043,"['位置关系', '部件识别', '指定页面']",False,unknown
